0.000000000000000000e+00 5.285558360857096252e-14 nan 7.183847828312286230e-07 1.068699689491437553e-13
2.030254435170025147e+02 2.859399594725407599e-10 2.138828528650650007e-10 7.186958584260278270e-07 1.310664050988539561e-10
4.672052800257681611e+02 9.476291482163118883e-08 2.507669805608252019e-05 4.168244620913792860e-05 2.388915971533856494e-08
7.386288040879244363e+02 1.326666322122405108e-07 3.073533140797108981e-05 2.511355088604104468e-04 4.647198955010067116e-08
1.010052328150080712e+03 5.622926339788662769e-09 2.344861807506005874e-05 1.606873859740618631e-04 4.840641096034245885e-08
1.291465023207543027e+03 1.413676502364834164e-08 1.232650689542755066e-05 1.472020833134072301e-04 3.218982069036855360e-08
1.572877718265005342e+03 2.117030569866211823e-08 2.298840541726627122e-06 3.578836354314695158e-05 6.488644072390017380e-09
1.854290413322467657e+03 6.606507417072674993e-08 6.873200059867302452e-06 1.481691895949146078e-04 2.533208718899652201e-08
2.135703108379929745e+03 1.252347329707979828e-09 8.697862483909803746e-06 1.177732509177843923e-04 3.735155596722110208e-08
2.417521165806733734e+03 2.014890452162082531e-08 8.126595210664816287e-06 1.833237578208533176e-04 3.946224210597071441e-08
2.699339223233537723e+03 8.523354509011495975e-08 4.769676872582721617e-06 1.129682308662236466e-04 2.517004665101817219e-08
2.981157280660341712e+03 1.083151507522304545e-08 6.866180341372313071e-07 1.535921171731516094e-05 2.324847147806552567e-09
3.262975338087145701e+03 7.062599671844318673e-09 4.299833881078650695e-06 4.243990748041133026e-05 2.732231788360712173e-08
3.513464042051133220e+03 2.585209816175348824e-08 4.692773617621234820e-06 1.738154296328980940e-04 3.236727691755307552e-08
3.763952746015120738e+03 1.185468414329987973e-07 4.691716169515579644e-06 1.524971171149249903e-04 3.471689415610208255e-08
4.032173126554911505e+03 1.051345462525793112e-07 3.590533107080447482e-06 8.985822482123892918e-05 2.787602083341302211e-08
4.300920205077853097e+03 1.270776198805205660e-08 1.716100134596638815e-06 8.266100818003039728e-05 1.273583675208721733e-08
4.580564898913093202e+03 5.472814219045050202e-09 1.423296109967447323e-06 6.638044578072897881e-05 1.075184102933108158e-08
4.860209592748333307e+03 1.140006642159256802e-07 3.495229171270493674e-06 1.394693227780254474e-04 3.279601029436668790e-08
5.139854286583573412e+03 1.223776479905285894e-07 3.362761853769655451e-06 1.163887300141871730e-04 3.329036611599054098e-08
5.419498980418813517e+03 1.187310614383817422e-08 1.629433932967114766e-06 9.369509329269492951e-05 1.515478823946210467e-08
5.668665964738953335e+03 8.538987945408667698e-09 7.681308754315319276e-07 1.109734836189694693e-05 5.461267854604788986e-09
5.917832949059093153e+03 4.086431860163086283e-08 1.189603789856149449e-06 5.787566964744439945e-05 1.104351995811530306e-08
6.185108780950777145e+03 1.254986613481259278e-07 2.844908573874667543e-06 1.071985950804241048e-04 3.347341700554260834e-08
6.456000527868148311e+03 4.319911696600375311e-08 3.115697654322475866e-06 2.186977877573411397e-04 3.874189099220530380e-08
6.708179623800623631e+03 1.109604810780957695e-08 2.723277889230585221e-06 2.818086904390830930e-05 3.466224829964901836e-08
6.960358719733098951e+03 4.778165920556067323e-08 2.215353609835452059e-06 1.768255902981567926e-04 2.841509077993766647e-08
7.218874527308282268e+03 6.444300501575961214e-08 1.287273642255965986e-06 2.803649206952519592e-05 1.508249677348564383e-08
7.496110261004100721e+03 1.750124027523284051e-09 5.722305471628624742e-07 4.423213261912201620e-05 4.124461045198325698e-09
7.778214170604547689e+03 8.074423139002711605e-09 2.107169150348747633e-06 6.172594721653599723e-05 3.010633671084668522e-08
8.060318080204995567e+03 9.567696451407168620e-08 2.682444940316456489e-06 2.399829432504280624e-04 4.129392338285711636e-08
8.342421989805443445e+03 1.519772908909843534e-07 2.396952801135746641e-06 1.845711976724380752e-05 3.764010487952551322e-08
8.624525899405891323e+03 1.646657796079260077e-08 7.715998595491068614e-07 7.555018376450114070e-05 8.498907517337375592e-09
8.878185078949814852e+03 1.210895041628358985e-08 2.984801035200125975e-07 1.483529067003466007e-05 3.843568073617457563e-10
9.131844258493738380e+03 4.955673079076624093e-08 1.295460733725681389e-06 1.265591972648607698e-04 1.946790923359508712e-08
9.387629406902260598e+03 1.313133488757368799e-07 1.880097319134102597e-06 1.296435909626569621e-05 3.203750566005519842e-08
9.657777925688025789e+03 7.375283432644933552e-08 1.932416100446653896e-06 2.057550853107583603e-04 3.411582059172246808e-08
9.935651035154209239e+03 1.234862023186252236e-08 9.624274308743358541e-07 3.569409519557495473e-05 1.401516959341955942e-08
1.021352414462039451e+04 2.812687656950649432e-08 7.896139916266957088e-07 8.467411776768837882e-05 1.055914596379120664e-08
1.049139725408657978e+04 1.352562728386073626e-07 1.754834419596255860e-06 2.534638175125604164e-05 3.315608334351222576e-08
1.076927036355276505e+04 8.518756650908240078e-08 2.231460413121481056e-06 2.607209044123566218e-04 4.540970754351493996e-08
1.105118849383860652e+04 1.298665001202318438e-08 1.790463012389477740e-06 1.875948253753784495e-05 3.590724920521932955e-08
1.130168806313683854e+04 9.966298475810458469e-09 7.979345826614993769e-07 9.454975902557781508e-05 1.195009897501980188e-08
1.155218763243507055e+04 3.564108595872429932e-10 1.920276241049705862e-07 7.490791999170019645e-06 3.283200493742164994e-09
1.182034158408079929e+04 4.573439404718442458e-08 1.388922391313407872e-06 1.764037187009993737e-04 2.806133178428767001e-08
1.209421690125400710e+04 1.383788527809344437e-08 1.755120621105526209e-06 1.793195222511485791e-05 3.861090947906132905e-08
1.236809221842721490e+04 2.620647427737948605e-08 1.164296980443821832e-06 1.498910239021615867e-04 2.325487732991313832e-08
1.264196753560042271e+04 3.467198655101024898e-09 1.571883727452737083e-07 8.039829343623278938e-06 4.624733929669420520e-09
1.291584285277363051e+04 4.076121549367855114e-08 1.301407614438848013e-06 1.764109502572293764e-04 2.833828717724957940e-08
1.319187177255230017e+04 1.454257768745059905e-08 1.628230268676935849e-06 1.611140759737071408e-06 3.865368973919626294e-08
1.346790069233096983e+04 2.481156555907536948e-08 9.635277594251978040e-07 1.360881888625242275e-04 1.941602291383883982e-08
1.374392961210963949e+04 2.718609589737468939e-08 4.498252151629875673e-07 2.790384278073265994e-05 3.964597090291999101e-09
1.401995853188830915e+04 3.783658696556091816e-08 1.333367546933633198e-06 1.882270010775971168e-04 3.197871247181013540e-08
1.429688200974527354e+04 1.411056187520421797e-08 1.530058761347562801e-06 3.089529864402564837e-05 3.901237814380594532e-08
1.457380548760223792e+04 2.298373027799823740e-08 7.687627360229827385e-07 1.177815145412996394e-04 1.472044568755939906e-08
1.485072896545920230e+04 4.845072337066552458e-08 6.401554149177803917e-07 5.495506101182900998e-05 1.070169949488059968e-08
1.512765244331616668e+04 2.856715149187934024e-08 1.330939064688516526e-06 1.867910532469831380e-04 3.465869670038595631e-08
1.537599889685512971e+04 1.234876815176656660e-08 1.419827731795449333e-06 5.891508071077486994e-05 3.839014260848114646e-08
1.562434535039409275e+04 8.018049930313525539e-08 1.442116857320277960e-06 2.300953490067552841e-04 3.986221420650026516e-08
1.587269180393305578e+04 1.571895917113451698e-07 1.402929463081198683e-06 2.089391900593395905e-05 3.913689115048036284e-08
1.613909758914403574e+04 4.999936348111701342e-08 8.798373265810446010e-07 1.408556505224521009e-04 2.054097522281506451e-08
1.641467418840036407e+04 2.528100940203935379e-08 1.727207238487985904e-07 1.233603100827614710e-05 5.677723783257862836e-09
1.669025078765669241e+04 4.141509157211844149e-08 7.506783976996087201e-07 1.227963399201061089e-04 1.636787025476444838e-08
1.696582738691302075e+04 1.242879252487532745e-07 1.085652901374799981e-06 1.511533484619427159e-05 2.973616263351581451e-08
1.724140398616934908e+04 2.531107783833200200e-08 6.460355681203695195e-07 1.129686552808693677e-04 1.278804710321153887e-08
1.749099302750211427e+04 2.954081862965218301e-08 5.315072800383061048e-08 5.262479871867883033e-06 1.096142000081688839e-08
1.774058206883487946e+04 2.292982523084301208e-08 5.405611149261442716e-07 9.342802373167236247e-05 8.870378015791388174e-09
1.799017111016764466e+04 1.090482085454936897e-07 9.342283352128558496e-07 7.337757705706896073e-06 2.542089925794425412e-08
1.825544667795347777e+04 7.023432198764256572e-08 1.100598405366529930e-06 1.972630769939521329e-04 3.288460067815750490e-08
1.852134618511492226e+04 1.931129186737227308e-08 7.792765393099775494e-07 4.921101838110664817e-05 1.956518611145407410e-08
1.878724569227636675e+04 3.236987333564219251e-08 1.793314651539341055e-09 2.938371155915032515e-06 1.417224746823785657e-08
1.905314519943781124e+04 8.351810270335011967e-08 7.344087749719922995e-07 1.762902096488866581e-05 1.820150287608625332e-08
1.931904470659925573e+04 6.112711410633585972e-08 1.029726395247286394e-06 1.945748794581243378e-04 3.182921505171474861e-08
