0.000000000000000000e+00 4.309327053573022776e-14 nan 1.241175808087715014e-07 8.668213376936830739e-14
2.030254435170025147e+02 5.027284181121146739e-11 3.765640988309189295e-11 1.240238576230606113e-07 2.268786182064869764e-11
4.834452831508964437e+02 1.172163039950236548e-07 2.886493447511300625e-05 4.072013705792520651e-05 2.879640496785380458e-08
7.638651227847904011e+02 1.148717943211749801e-07 2.533262639496779714e-05 2.180443146846090200e-04 3.998701207440221257e-08
1.044284962418684245e+03 7.137857071198830769e-09 1.534874603560612780e-05 1.193087099742586000e-04 3.312967262173195149e-08
1.326595529216969680e+03 5.905798316535229905e-09 5.796819317676248030e-06 6.454902720716285472e-05 1.582806729949517610e-08
1.608906096015255116e+03 5.318368341573656518e-08 3.939723868829277785e-06 6.641816034074034933e-06 1.301880543870797118e-08
1.891216662813540552e+03 7.837568778243866732e-08 7.962497986426225811e-06 1.778742424394248842e-04 3.119862429171559227e-08
2.173527229611825987e+03 1.852962161782162786e-09 8.621003059014072079e-06 1.058253604951565235e-04 3.890483269685259223e-08
2.455837796410111423e+03 1.458463855543743800e-08 4.876732006146759144e-06 1.130309581446471126e-04 2.478568608951000178e-08
2.738148363208396859e+03 3.929527002052230023e-08 1.723735189264627036e-06 3.522622581548327221e-06 9.588699146318554850e-09
3.020458930006682294e+03 8.725936811430518930e-08 5.534878452545700464e-06 1.944354537903391180e-04 3.478054287389120907e-08
3.302769496804967730e+03 2.759411294977615838e-09 5.530868697489206538e-06 1.014158994944012353e-04 3.806598491078695302e-08
3.585080063603253166e+03 9.789010947594580474e-09 2.264641872967292299e-06 7.512131041842735999e-05 1.670380424954479244e-08
3.867390630401538601e+03 8.357685776752142712e-08 2.580822062295053035e-06 1.041925156229781231e-05 2.064322243622725807e-08
4.149701197199824492e+03 1.012731595776031660e-07 4.570538542010869082e-06 2.156335049853815684e-04 3.966049577221125279e-08
4.432011763998109927e+03 3.913510383469416450e-09 3.662190872432669709e-06 9.181226401782617769e-05 3.389502355649036034e-08
