0.000000000000000000e+00 2.972720140616459616e+01 0.000000000000000000e+00 -6.390803878763873539e-05 5.775012932585271486e+00 8.150380980848028756e+00 6.189554553791215899e-03 6.189554568468062443e-03
2.030254435170025147e+02 2.971486847870497527e+01 1.257029058649422826e+00 -6.391489439129205094e-05 5.773963880028925466e+00 8.150374485653255618e+00 6.193416628847734501e-03 6.193416643537095340e-03
4.843541810854262621e+02 2.969776096293389500e+01 3.000169048446373665e+00 -6.406729858472472964e-05 5.772507722950180664e+00 8.150365463161207913e+00 6.198779819669079753e-03 6.198779834441646604e-03
7.656829186538500380e+02 2.968059766957306422e+01 4.744821523545891040e+00 -6.429654419025940607e-05 5.771048643744782325e+00 8.150356414719025722e+00 6.204170516298050490e-03 6.204170531189755547e-03
1.047011656222273814e+03 2.966339007447199450e+01 6.490994165819643058e+00 -6.438120164203056618e-05 5.769586624164290356e+00 8.150347340142106489e+00 6.209584180083754963e-03 6.209584195028023008e-03
1.329620295815763257e+03 2.964609819077794128e+01 8.246645722481654062e+00 -6.438406396211522555e-05 5.768114981222891124e+00 8.150338197842311061e+00 6.215030097763927022e-03 6.215030112722927207e-03
1.612228935409252699e+03 2.962878983078980610e+01 1.000383763704828333e+01 -6.453091435880605744e-05 5.766640352064471564e+00 8.150329028953745336e+00 6.220487892717234575e-03 6.220487907758046921e-03
1.894837575002742142e+03 2.961142569667006441e+01 1.176257566576127722e+01 -6.476474194709721730e-05 5.765162722053807087e+00 8.150319833322665630e+00 6.225973484451217954e-03 6.225973499614891223e-03
2.177446214596231584e+03 2.959401507126119668e+01 1.352286775405490715e+01 -6.485731583759311836e-05 5.763682072221292252e+00 8.150310610756459795e+00 6.231483197510895994e-03 6.231483212731711921e-03
2.460054854189721027e+03 2.957659717218134077e+01 1.528471834220702519e+01 -6.486131284664758251e-05 5.762198390430386397e+00 8.150301361122952670e+00 6.237001196424220469e-03 6.237001211660695744e-03
2.742663493783210470e+03 2.955916311566616628e+01 1.704812966922689199e+01 -6.500625276904012199e-05 5.760711668842879440e+00 8.150292084328015108e+00 6.242531103111125489e-03 6.242531118429648848e-03
3.025272133376699912e+03 2.954167328852208030e+01 1.881310751177129248e+01 -6.524268484629685617e-05 5.759221892637389040e+00 8.150282780215041711e+00 6.248089057780801051e-03 6.248089073225005126e-03
3.307880772970189355e+03 2.952413583539103570e+01 2.057965995853557573e+01 -6.534011665112756751e-05 5.757729042395053121e+00 8.150273448586057512e+00 6.253671828070529390e-03 6.253671843575048066e-03
3.590489412563678798e+03 2.950659017611243229e+01 2.234779163504007826e+01 -6.534593115051409425e-05 5.756233105477898349e+00 8.150264089303272286e+00 6.259263405906640917e-03 6.259263421428098301e-03
3.873098052157168240e+03 2.948902816198295085e+01 2.411750488028969031e+01 -6.549134556067878613e-05 5.754734073733451361e+00 8.150254702268727058e+00 6.264867135698233384e-03 6.264867151303121426e-03
4.155706691750658138e+03 2.947141006263588991e+01 2.588880555292761088e+01 -6.572989203870237913e-05 5.753231932027776274e+00 8.150245287321769894e+00 6.270499300984531260e-03 6.270499316717759349e-03
4.438315331344147125e+03 2.945374368121082043e+01 2.766170187537797176e+01 -6.582988587006226571e-05 5.751726660504190569e+00 8.150235844259107409e+00 6.276156791669247267e-03 6.276156807464943616e-03
4.720923970937636113e+03 2.943606846256160381e+01 2.943619860365449270e+01 -6.583807559711030676e-05 5.750218246124084942e+00 8.150226372938154995e+00 6.281823496731583564e-03 6.281823512545798953e-03
5.003532610531125101e+03 2.941837618738225402e+01 3.121229819308928910e+01 -6.598639055523092527e-05 5.748706680382603906e+00 8.150216873256731276e+00 6.287502810553874388e-03 6.287502826454109510e-03
5.286141250124614089e+03 2.940062717587673546e+01 3.299000664778525760e+01 -6.622661978774749085e-05 5.747191947701149495e+00 8.150207345048897878e+00 6.293211093809796680e-03 6.293211109840884596e-03
5.568749889718103077e+03 2.938282970109292691e+01 3.476933231578238548e+01 -6.632685886710586827e-05 5.745674027793838512e+00 8.150197788106043006e+00 6.298945026130362869e-03 6.298945042224999777e-03
5.819651978511617017e+03 2.936702099470844018e+01 3.635039032398702119e+01 -6.633267466020965778e-05 5.744323725174920625e+00 8.150189279180061419e+00 6.304043739302751456e-03 6.304043755413538640e-03
6.073514578597940272e+03 2.935101492338555573e+01 3.795140690584942433e+01 -6.644352653644655128e-05 5.742954916102036123e+00 8.150180646610404978e+00 6.309211688582054556e-03 6.309211704760287788e-03
6.341975452219360704e+03 2.933404228566341132e+01 3.964591954347140046e+01 -6.667613498992530803e-05 5.741504566096423900e+00 8.150171492065668488e+00 6.314700960865415359e-03 6.314700977171617408e-03
6.611980861942101910e+03 2.931691995040563015e+01 4.135167145596258820e+01 -6.682046658500742024e-05 5.740042921628554673e+00 8.150162258163534901e+00 6.320248661410050525e-03 6.320248677801641735e-03
6.893083506119231970e+03 2.929907635070897243e+01 4.312912351886476614e+01 -6.683375734600143869e-05 5.738518044881732116e+00 8.150152616147876117e+00 6.326037322950857529e-03 6.326037339364330540e-03
7.174186150296362030e+03 2.928122305419556426e+01 4.490820393059987481e+01 -6.693604464676525907e-05 5.736989936995829709e+00 8.150142944849353199e+00 6.331835820457636793e-03 6.331835836936825467e-03
7.455288794473492089e+03 2.926332100136829695e+01 4.668891760255949208e+01 -6.717892048441430331e-05 5.735458584328403830e+00 8.150133244117339970e+00 6.337660434769021300e-03 6.337660451383636366e-03
7.736391438650622149e+03 2.924536156652522934e+01 4.847127301850156300e+01 -6.733206580012298487e-05 5.733923966024597974e+00 8.150123513735582748e+00 6.343514842262277902e-03 6.343514858968501979e-03
8.017494082827752209e+03 2.922738363338594780e+01 5.025527641761535591e+01 -6.734713936993002963e-05 5.732386065683797050e+00 8.150113753527726601e+00 6.349382898277087031e-03 6.349382915006604976e-03
8.298596727004882268e+03 2.920939486031587151e+01 5.204093056001701001e+01 -6.745569419627221351e-05 5.730844873865693856e+00 8.150103963380196603e+00 6.355261432303241018e-03 6.355261449102630154e-03
8.579699371182012328e+03 2.919135590799782065e+01 5.382824058844357040e+01 -6.770158712306026036e-05 5.729300376303759101e+00 8.150094143135349967e+00 6.361166943296618463e-03 6.361166960234790682e-03
8.860802015359142388e+03 2.917325969180421907e+01 5.561721515226917489e+01 -6.785189045698405248e-05 5.727752551614355703e+00 8.150084292570527467e+00 6.367102486633643456e-03 6.367102503663343155e-03
9.141904659536272447e+03 2.915514541741951149e+01 5.740786049793391754e+01 -6.786852298400395766e-05 5.726201383208253226e+00 8.150074411506196270e+00 6.373051684698385899e-03 6.373051701752721274e-03
9.423007303713402507e+03 2.913701876897632559e+01 5.920017948944724395e+01 -6.798588172318351368e-05 5.724646861294658606e+00 8.150064499824347664e+00 6.379012178053993301e-03 6.379012195183737105e-03
9.704109947890532567e+03 2.911884005375559070e+01 6.099417756930433399e+01 -6.823498458396073214e-05 5.723088970834814049e+00 8.150054557358890506e+00 6.385000718526416368e-03 6.385000735798485559e-03
9.985212592067662627e+03 2.910060458413239104e+01 6.278986356078166153e+01 -6.838001020911489084e-05 5.721527689890383073e+00 8.150044583880436733e+00 6.391019372479347233e-03 6.391019389841640259e-03
1.023403927124461370e+04 2.908444781269255230e+01 6.438078383005991157e+01 -6.839490715424970449e-05 5.720142831409965822e+00 8.150035729524399031e+00 6.396358531782577600e-03 6.396358549167283254e-03
1.048286595042156478e+04 2.906828305449448990e+01 6.597303350173406500e+01 -6.848031998806757275e-05 5.718755296369693930e+00 8.150026850642097642e+00 6.401705957948622058e-03 6.401705975391678606e-03
1.074860335825530456e+04 2.905097911629022178e+01 6.767496737565925002e+01 -6.870913977631119428e-05 5.717270495017030996e+00 8.150017341124941694e+00 6.407439417982575651e-03 6.407439435558485996e-03
