0.000000000000000000e+00 2.712757309923846068e-14 nan 2.445536381723355549e-13 1.267670434040377795e-14
2.030254435170025147e+02 5.764678837763823879e-14 1.536356644171424084e-14 1.217197032752359580e-10 1.268117278596294872e-14
4.150433279324947762e+02 3.416346957738088220e-08 7.562652086095919357e-06 3.689662405394442563e-05 1.256053245316944489e-08
6.442795576775306472e+02 7.366653385362530593e-08 6.911322481362788371e-06 1.541894987547449394e-06 1.786900809621023596e-08
8.735157874225665182e+02 5.602814534878658197e-08 6.365882279029887656e-06 6.483796762685813163e-05 2.237898375491657498e-08
1.116935530241566084e+03 1.850424040441546024e-09 3.749885063216063290e-06 2.373504444411147593e-05 1.690624659588437792e-08
1.360355273060565651e+03 6.011146437322650999e-09 1.847934252973100537e-06 2.288941002714615111e-05 1.017735621350582963e-08
1.603775015879565217e+03 1.048438316801505273e-08 5.011196476256060080e-07 7.755693652496848748e-06 3.263577749382595411e-09
1.847194758698564783e+03 9.714909525781921592e-09 5.172230995396602951e-07 1.074261449436794150e-05 3.896586356375122090e-09
2.090614501517564349e+03 1.780406184586416850e-09 1.143784588811930587e-06 1.396404443263353731e-05 9.781430260518404555e-09
2.304009236394437266e+03 3.554497963510867287e-09 1.027643799818107062e-06 1.751562286077255586e-05 9.711112250244514872e-09
2.517403971271310184e+03 2.699032674867614002e-08 9.912812843131260764e-07 2.771597084061042991e-05 1.026305278284769956e-08
2.743873533405673697e+03 4.317852446885626085e-08 9.587681477044417302e-07 1.203524688537115853e-06 1.085113508334086775e-08
2.976658497954198992e+03 1.706691504889773563e-08 5.824568165720393399e-07 1.916895970899160171e-05 7.172927244724421464e-09
3.209443462502724287e+03 6.669502942957340098e-10 2.561363142065102711e-07 4.020910372083704481e-06 3.411170453887820489e-09
3.446478245435658664e+03 1.251291621319794282e-09 1.186668081889659614e-07 3.601636343484166334e-06 1.702235862586283242e-09
3.683513028368593041e+03 4.532769059181447091e-11 1.926209647209394536e-09 7.801117643812056512e-08 2.959648797502559664e-11
3.920547811301527418e+03 6.633184011959761598e-09 1.086461175646969009e-07 2.115780821853846822e-06 1.781506367152300609e-09
4.157582594234461794e+03 1.134551862191029378e-08 2.043600081597569394e-07 7.208533303469226494e-06 3.564624615475803826e-09
4.394617377167395716e+03 4.223911911920830196e-09 2.898801707290426675e-07 1.086842233763538569e-05 5.361185332966889082e-09
4.631652160100329638e+03 1.851878687913745624e-09 3.658477002118480538e-07 8.091035479267931523e-06 7.153053499633664976e-09
4.868686943033263560e+03 2.157973823130123032e-08 4.350646765549899112e-07 2.256125333475726165e-05 8.969442867031038844e-09
5.105721725966197482e+03 4.175302433556027238e-08 5.001011916811307091e-07 1.111716095486926393e-07 1.084632184734652123e-08
5.342756508899131404e+03 2.996895153277164316e-08 5.601621198524956398e-07 3.093237580744917362e-05 1.275327011305983872e-08
5.582831350573884265e+03 2.556395636714526286e-09 3.760973199618719820e-07 8.738930489809633315e-06 8.975784923248751229e-09
5.822906192248637126e+03 4.662369259530409475e-09 2.014015958346545193e-07 1.020567518103107937e-05 5.029135403214065740e-09
6.062981033923389987e+03 3.254881925534553505e-09 3.858836678233298942e-08 1.788087881013899449e-06 1.006534523852482148e-09
6.303055875598142848e+03 6.729202884014534878e-09 1.149713134483332567e-07 7.365007931468564092e-06 3.131996870400786641e-09
6.543130717272895708e+03 1.812456714851888257e-09 2.247208840470235838e-07 5.112876941139100487e-06 6.374878786926840804e-09
6.751676825111015205e+03 3.968616859310850979e-09 1.680718885782921457e-07 8.925417998215676171e-06 4.933623797565767662e-09
6.960222932949134702e+03 1.053958722142225354e-08 1.217966856090605338e-07 7.614272954711111294e-06 3.696272621705421207e-09
7.182554990071604152e+03 2.075088192166144362e-08 1.796499073547690867e-07 2.971404158428631799e-06 5.643473426270469607e-09
7.410211666182342015e+03 9.086185432295507411e-09 1.397605009706199671e-07 1.026760581216187993e-05 4.543823522529691707e-09
7.642816618360223401e+03 5.684026824710680849e-09 5.460306747695412211e-07 1.016568947643563272e-05 1.836742220333374355e-08
7.875421570538104788e+03 3.731038701911234772e-08 9.148079597612029714e-07 6.355265134640971411e-05 3.180917962118544693e-08
8.108026522715986175e+03 1.465989175251479250e-07 1.253748196874545511e-06 6.732353624515951596e-05 4.502607801344240695e-08
8.340631474893867562e+03 1.951790446580071733e-07 1.567510744039841926e-06 7.223345932371416612e-05 5.809731614526815108e-08
8.573236427071748039e+03 9.994965587931266897e-08 1.984094908524109197e-06 1.489064697049637261e-04 7.583649602709089716e-08
8.813482587811271515e+03 1.865378851646845451e-08 1.429318030299979250e-06 2.292507344614849052e-05 5.634587932133764338e-08
9.022657381432003604e+03 1.030240640505297410e-07 1.493993532420145971e-06 1.295287837642747103e-04 6.046941536949305004e-08
9.231832175052735693e+03 2.222366584022759415e-07 1.558567618754635047e-06 6.637903461466140701e-05 6.473915612683522139e-08
9.452415820171709129e+03 2.093343411097960699e-07 1.573598025126399965e-06 9.941497636308220130e-05 6.713685884913897753e-08
9.676176038994039118e+03 9.138657285948228569e-08 1.847058402184701620e-06 1.400551805484722908e-04 8.092951879284886764e-08
9.910633663379830978e+03 2.973566711319570507e-08 1.486299721472737567e-06 4.358576179695112677e-05 6.691756184495058269e-08
1.014509128776562284e+04 2.621957470375193603e-07 2.805130343662971099e-06 2.687003540185827041e-04 1.296957376537389676e-07
1.037954891215141470e+04 6.243982863059380657e-07 3.724734695697149898e-06 8.989343752669331654e-05 1.767709545511744043e-07
1.061400653653720656e+04 5.273062772038666651e-07 3.967548524829356184e-06 3.368831422777826068e-04 1.931889358443939626e-07
1.084846416092299842e+04 1.784457626439550433e-07 4.451590606142540281e-06 2.845787240934919923e-04 2.222881418313976656e-07
1.105115837000773354e+04 1.395125041740876251e-07 3.916534713648582163e-06 2.214207526596836603e-04 1.998423131119983169e-07
1.125385257909246866e+04 3.748501878225590303e-07 2.885428086613908690e-06 2.772498423918065124e-04 1.503993545301123764e-07
1.147192923930493271e+04 4.179050793820766086e-07 2.243086678188463478e-06 2.265936461828494742e-05 1.195780882350264854e-07
1.169701237198787749e+04 2.221877704063658732e-07 1.907987905906554639e-06 1.923612017126984618e-04 1.040606508797671001e-07
1.192230115772841054e+04 4.323398505032149326e-08 1.346431367170872912e-06 4.949683431405820378e-05 7.509303921278488576e-08
1.214758994346894360e+04 1.334489619870932433e-07 2.264725774260744905e-06 1.887218864164637332e-04 1.291040361572718771e-07
1.237287872920947666e+04 5.105658522954011917e-07 3.107982160030135965e-06 2.807724817942874504e-04 1.810483652072599309e-07
