0.000000000000000000e+00 2.972135285685298101e+01 0.000000000000000000e+00 -1.124219665245615977e-04 5.742748483670988335e+00 9.963616280254132818e-01 6.189554519157492059e-03 6.189554568468060708e-03
2.030254435170025147e+02 2.969961055130372429e+01 1.257327684275287183e+00 -1.124428805473607262e-04 5.740871698569348425e+00 9.963590451687730498e-01 6.196359444305373984e-03 6.196359493689613737e-03
4.060508870340050294e+02 2.967784163967290212e+01 2.516038500570608960e+00 -1.127298315282188236e-04 5.738990163508467468e+00 9.963564529266913938e-01 6.203183261520542335e-03 6.203183311212921887e-03
6.090763305510075725e+02 2.965599239405986509e+01 3.776138537836624565e+00 -1.132464757500030114e-04 5.737103850742109934e+00 9.963538512339378261e-01 6.210047708738826965e-03 6.210047758944342057e-03
8.265717468720142733e+02 2.963247818394928146e+01 5.127599996437801622e+00 -1.137165808063384149e-04 5.735077751976825233e+00 9.963510535288495618e-01 6.217454171957356203e-03 6.217454222642147636e-03
1.044067163193021088e+03 2.960890066102670204e+01 6.480676676172080874e+00 -1.138585358907486937e-04 5.733046081444379993e+00 9.963482447771504491e-01 6.224895950727689538e-03 6.224896001601138221e-03
1.261562579514027902e+03 2.958531669791668861e+01 7.835373488806165021e+00 -1.138490543354292770e-04 5.731008813603037488e+00 9.963454249148822051e-01 6.232350089051682043e-03 6.232350139978794397e-03
1.447092639324118863e+03 2.956518930717050253e+01 8.992252423332308453e+00 -1.140097819483116420e-04 5.729266527109610152e+00 9.963430106721516966e-01 6.238720293623207895e-03 6.238720344747467235e-03
1.632622699134209824e+03 2.954501164847715700e+01 1.015031550124797910e+01 -1.144171055543807732e-04 5.727520137938624245e+00 9.963405882674776226e-01 6.245118088320346719e-03 6.245118139864434294e-03
1.833341024330187338e+03 2.952308942874078923e+01 1.140452356339386952e+01 -1.149430627957499508e-04 5.725626129125407360e+00 9.963379582882899710e-01 6.252085551392552384e-03 6.252085603470815961e-03
2.025332987523734118e+03 2.950204110191430118e+01 1.260551688570346762e+01 -1.152573524986715529e-04 5.723809902480005540e+00 9.963354335560151709e-01 6.258790429191892282e-03 6.258790481612626702e-03
2.219222782513973016e+03 2.948075219222647902e+01 1.381969077957453607e+01 -1.153175275482259092e-04 5.721971168754483195e+00 9.963328747784764294e-01 6.265582890579436161e-03 6.265582943113017812e-03
2.414817252887551149e+03 2.945927485144640201e+01 1.504587498399525280e+01 -1.153292825200685713e-04 5.720111616471649008e+00 9.963302842087372602e-01 6.272443760997789899e-03 6.272443813600783041e-03
2.610411723261129282e+03 2.943777860760411968e+01 1.627340241985574210e+01 -1.155607122644050877e-04 5.718247377648032703e+00 9.963276842650979903e-01 6.279320614520703114e-03 6.279320667394102350e-03
2.806006193634707415e+03 2.941621459675045713e+01 1.750227814242315816e+01 -1.160436109151658944e-04 5.716378427963751285e+00 9.963250748885572605e-01 6.286233610420728299e-03 6.286233663796822642e-03
3.014915622272899782e+03 2.939307820109532798e+01 1.881630741512560334e+01 -1.165627965168412802e-04 5.714377006709198348e+00 9.963222773680696642e-01 6.293669475380926463e-03 6.293669529300696154e-03
3.223825050911092148e+03 2.936986493126138598e+01 2.013189484439852350e+01 -1.168001546348274646e-04 5.712370124939588401e+00 9.963194688887325734e-01 6.301146741494117499e-03 6.301146795699327265e-03
3.432734479549284515e+03 2.934663206686646220e+01 2.144904653851755683e+01 -1.168120113568803535e-04 5.710357752830684142e+00 9.963166493775933441e-01 6.308641848443826729e-03 6.308641902725838774e-03
3.619082819458302311e+03 2.932590372483266350e+01 2.262527512578762767e+01 -1.169075592552058497e-04 5.708558058675188285e+00 9.963141250096514412e-01 6.315337623142814986e-03 6.315337677572543940e-03
3.805431159367320106e+03 2.930513744463852888e+01 2.380275335774284784e+01 -1.172552670433141394e-04 5.706753965813535778e+00 9.963115917833076374e-01 6.322056935128680596e-03 6.322056989942103494e-03
3.991779499276337901e+03 2.928429290683477859e+01 2.498148729760112019e+01 -1.177627995592707362e-04 5.704945446760658179e+00 9.963090496337346780e-01 6.328816644752267330e-03 6.328816700101548044e-03
4.185745890911628521e+03 2.926250661657475050e+01 2.620975117503213880e+01 -1.181888760155811748e-04 5.703058255418176792e+00 9.963063939956411375e-01 6.335898472954711383e-03 6.335898528768884111e-03
4.379712282546919596e+03 2.924066706671468197e+01 2.743939203173236763e+01 -1.183440858843826853e-04 5.701166196449859669e+00 9.963037285230055273e-01 6.343011233848690374e-03 6.343011289873651953e-03
4.581294730783541127e+03 2.921795903063868138e+01 2.871877805332193390e+01 -1.183568337742753736e-04 5.699194664960223200e+00 9.963009479111178957e-01 6.350417130793086125e-03 6.350417186896876141e-03
4.782877179020162657e+03 2.919523837680509004e+01 2.999965823515505292e+01 -1.185327932911430849e-04 5.697217836102568711e+00 9.962981565717909938e-01 6.357837782727168534e-03 6.357837839064997033e-03
4.984459627256784188e+03 2.917245606407941239e+01 3.128203745284299941e+01 -1.189999953743955681e-04 5.695235684583122016e+00 9.962953544411540241e-01 6.365293830321578153e-03 6.365293887172348772e-03
5.186042075493405719e+03 2.914957219979207892e+01 3.256592484075453342e+01 -1.195455721278815373e-04 5.693248169727139540e+00 9.962925414240260125e-01 6.372802203213963346e-03 6.372802260656269466e-03
