 (6.928927719290473760e+03+0.000000000000000000e+00j)  (1.896231409739797952e-02-4.261749005238619353e-02j)
 (7.107709639801299090e+03+0.000000000000000000e+00j)  (-4.440232302058102348e-02+1.439636384340331476e-02j)
 (7.293968735293768077e+03+0.000000000000000000e+00j)  (4.253370062045771366e-02+1.930941566391621358e-02j)
 (7.484260963106996314e+03+0.000000000000000000e+00j)  (-2.074183994040741316e-02-4.189251206631124796e-02j)
 (7.674553190920224552e+03+0.000000000000000000e+00j)  (-1.031592291607413663e-02+4.562937301021946501e-02j)
 (7.879895460388648644e+03+0.000000000000000000e+00j)  (3.040149592938135373e-02-3.560510684930678904e-02j)
 (8.059574180874962622e+03+0.000000000000000000e+00j)  (-4.679221279808615935e-02+2.355615277597710149e-03j)
 (8.239252901361276599e+03+0.000000000000000000e+00j)  (3.395344495043868538e-02+3.233147849393173262e-02j)
 (8.424921405839515501e+03+0.000000000000000000e+00j)  (-3.702563583407817577e-03-4.677261962155070119e-02j)
 (8.623465107722777248e+03+0.000000000000000000e+00j)  (-2.175253644365437999e-02+4.161352863063448593e-02j)
 (8.822008809606038994e+03+0.000000000000000000e+00j)  (4.050728515922691342e-02-2.382233006666861427e-02j)
 (9.003671370104322705e+03+0.000000000000000000e+00j)  (-4.564730055333235392e-02-1.130765048539420468e-02j)
 (9.185333930602606415e+03+0.000000000000000000e+00j)  (2.484505422861077104e-02+3.996833848109111742e-02j)
 (9.366996491100890125e+03+0.000000000000000000e+00j)  (9.954587490843481296e-03-4.603124008387204924e-02j)
 (9.577916713999422427e+03+0.000000000000000000e+00j)  (-2.648465358973602427e-02+3.899106320080458071e-02j)
 (9.788836936897954729e+03+0.000000000000000000e+00j)  (3.909263398203392109e-02-2.640643134377682749e-02j)
 (9.999757159796487031e+03+0.000000000000000000e+00j)  (-4.610164314675622294e-02+1.019694240402342460e-02j)
 (1.017742039311824192e+04+0.000000000000000000e+00j)  (3.921213972196009589e-02+2.636211797127170631e-02j)
 (1.035508362643999681e+04+0.000000000000000000e+00j)  (-8.090142484264810363e-03-4.658681772888474681e-02j)
 (1.054356103981897286e+04+0.000000000000000000e+00j)  (-2.227251799939946111e-02+4.175123278728183618e-02j)
 (1.073295484205988396e+04+0.000000000000000000e+00j)  (4.297111313088769480e-02-1.990483278947527412e-02j)
 (1.092234864430079506e+04+0.000000000000000000e+00j)  (-4.635158032065558181e-02-9.887029611488944852e-03j)
 (1.111126570438778799e+04+0.000000000000000000e+00j)  (3.104001406466135038e-02+3.586423036744884607e-02j)
 (1.130018276447478092e+04+0.000000000000000000e+00j)  (-3.282290381843290701e-03-4.735468827547317794e-02j)
 (1.148909982456177386e+04+0.000000000000000000e+00j)  (-2.571501728353837307e-02+3.994386752674029123e-02j)
 (1.167801688464876679e+04+0.000000000000000000e+00j)  (4.448430728123483474e-02-1.677740656826856233e-02j)
 (1.187457530846617192e+04+0.000000000000000000e+00j)  (-4.687202929199650592e-02-8.189908383441496520e-03j)
 (1.207113373228357705e+04+0.000000000000000000e+00j)  (3.632162417196332926e-02+3.079839693619257357e-02j)
 (1.224750910659862893e+04+0.000000000000000000e+00j)  (-3.423506635738381414e-03-4.753362590484335598e-02j)
 (1.242388448091368082e+04+0.000000000000000000e+00j)  (-3.148370034124413352e-02+3.582346215892066171e-02j)
 (1.260025985522873270e+04+0.000000000000000000e+00j)  (4.764309760586879494e-02-2.842151586119591455e-03j)
 (1.279089077981305854e+04+0.000000000000000000e+00j)  (-4.103100025102540682e-02-2.445605628272490978e-02j)
 (1.298152170439738438e+04+0.000000000000000000e+00j)  (2.033673218327934282e-02+4.326404823153861406e-02j)
 (1.317510875942797611e+04+0.000000000000000000e+00j)  (5.332095104860099140e-03-4.754700200250134429e-02j)
 (1.336869581445856784e+04+0.000000000000000000e+00j)  (-2.933784426188333280e-02+3.784493824122212025e-02j)
 (1.356228286948915957e+04+0.000000000000000000e+00j)  (4.473453040318198931e-02-1.719275867636381114e-02j)
 (1.375586992451975129e+04+0.000000000000000000e+00j)  (-4.723925723831344514e-02-8.310886191948809246e-03j)
 (1.394019187870767928e+04+0.000000000000000000e+00j)  (3.216368986842522287e-02+3.563430801990094543e-02j)
 (1.412599688894069368e+04+0.000000000000000000e+00j)  (-4.553341015546729514e-03-4.782579745284908090e-02j)
 (1.430751500003627916e+04+0.000000000000000000e+00j)  (-2.711291729290798286e-02+3.970624779715876962e-02j)
 (1.448903311113186464e+04+0.000000000000000000e+00j)  (4.623568414229267676e-02-1.332773688516135369e-02j)
 (1.467055122222745013e+04+0.000000000000000000e+00j)  (-4.421579106174323981e-02-1.907941817146271632e-02j)
 (1.486165166399544069e+04+0.000000000000000000e+00j)  (2.754005581252710194e-02+3.955404214021383119e-02j)
 (1.505275210576343125e+04+0.000000000000000000e+00j)  (-2.718557371265480950e-03-4.816145430194229693e-02j)
 (1.524385254753142181e+04+0.000000000000000000e+00j)  (-2.280826282947604269e-02+4.255176001434565758e-02j)
 (1.541621704019674507e+04+0.000000000000000000e+00j)  (4.644761975486663697e-02-1.330652928587085053e-02j)
 (1.558858153286206834e+04+0.000000000000000000e+00j)  (-4.201105687737715505e-02-2.393968751574672427e-02j)
 (1.576390902220692806e+04+0.000000000000000000e+00j)  (1.425714755685355412e-02+4.624337131535095902e-02j)
 (1.594690107168502072e+04+0.000000000000000000e+00j)  (1.648106934592862005e-02-4.554069731977055530e-02j)
 (1.612989312116311339e+04+0.000000000000000000e+00j)  (-4.053223344580407506e-02+2.658201066363855697e-02j)
 (1.633646757948344384e+04+0.000000000000000000e+00j)  (4.684600767311400404e-02-1.262205984024748588e-02j)
 (1.650673144678390236e+04+0.000000000000000000e+00j)  (-4.145813981618024641e-02-2.527304835991239437e-02j)
 (1.667699531408436087e+04+0.000000000000000000e+00j)  (1.039062051704671592e-02+4.746786670906706640e-02j)
 (1.685686041089272476e+04+0.000000000000000000e+00j)  (2.148951316597945069e-02-4.362632689645488254e-02j)
 (1.703912072223342693e+04+0.000000000000000000e+00j)  (-4.326200545124542218e-02+2.230300364888307754e-02j)
 (1.722138103357412911e+04+0.000000000000000000e+00j)  (4.810792554268172871e-02+7.657619758755207159e-03j)
 (1.739658805054995537e+04+0.000000000000000000e+00j)  (-3.084953857841865252e-02-3.775130922626155489e-02j)
 (1.757199975257523693e+04+0.000000000000000000e+00j)  (-1.796946206371168855e-03+4.875951010145027076e-02j)
 (1.774741145460051848e+04+0.000000000000000000e+00j)  (3.349105867705907263e-02-3.553807513066378071e-02j)
 (1.793238720938380357e+04+0.000000000000000000e+00j)  (-4.757036645186197427e-02+1.121581887816279835e-02j)
 (1.811834773919811050e+04+0.000000000000000000e+00j)  (4.620009653833483804e-02+1.607673147766629923e-02j)
 (1.830430826901241744e+04+0.000000000000000000e+00j)  (-3.051816548697672965e-02-3.828503472144775821e-02j)
 (1.847116818649486959e+04+0.000000000000000000e+00j)  (-7.410960045252935370e-03+4.843504398715692966e-02j)
 (1.863802810397732173e+04+0.000000000000000000e+00j)  (4.055599167448609155e-02-2.756588183758239274e-02j)
 (1.880488802145977388e+04+0.000000000000000000e+00j)  (-4.786990477936415439e-02-1.081447836888617051e-02j)
 (1.900048366186178464e+04+0.000000000000000000e+00j)  (3.946677835234623649e-02+2.924649908900926396e-02j)
 (1.919607930226379540e+04+0.000000000000000000e+00j)  (-2.449241929550792160e-02-4.263373738553145886e-02j)
 (1.939167494266580616e+04+0.000000000000000000e+00j)  (5.588911030867218729e-03+4.889606571711700017e-02j)
 (1.955825886867781082e+04+0.000000000000000000e+00j)  (3.158707256059137963e-02-3.779160855588917234e-02j)
 (1.972484279468981549e+04+0.000000000000000000e+00j)  (-4.918140746861669743e-02+3.323700975486224528e-03j)
 (1.990634850040903984e+04+0.000000000000000000e+00j)  (4.263799793048552583e-02+2.482233549154417088e-02j)
 (2.008755570072183764e+04+0.000000000000000000e+00j)  (-2.139903920863339346e-02-4.450325028254286525e-02j)
 (2.027338586828068219e+04+0.000000000000000000e+00j)  (-3.880783647715172792e-03+4.927310621024671988e-02j)
 (2.044549036198012982e+04+0.000000000000000000e+00j)  (3.532147482078312056e-02-3.463264711825742026e-02j)
 (2.061759485567957745e+04+0.000000000000000000e+00j)  (-4.941394760509051215e-02+3.071494192499370744e-03j)
 (2.078969934937902508e+04+0.000000000000000000e+00j)  (3.950084933888420996e-02+2.991700213762167604e-02j)
 (2.098536437818022023e+04+0.000000000000000000e+00j)  (-2.588474203643331348e-02-4.230960931902303518e-02j)
 (2.118102940698141538e+04+0.000000000000000000e+00j)  (8.872778127200964607e-03+4.884880760860529914e-02j)
 (2.137669443578261053e+04+0.000000000000000000e+00j)  (9.165537266787834522e-03-4.884418802589091113e-02j)
 (2.154179468630929114e+04+0.000000000000000000e+00j)  (-4.133730167789268634e-02+2.766009319261195781e-02j)
 (2.170689493683597175e+04+0.000000000000000000e+00j)  (4.875824183682753166e-02+1.002999674837856854e-02j)
 (2.187616372073366801e+04+0.000000000000000000e+00j)  (-2.966483157004539892e-02-4.002763381677839488e-02j)
 (2.205415021573123522e+04+0.000000000000000000e+00j)  (1.760359683466203523e-03+4.983583612000855312e-02j)
 (2.223507257887177548e+04+0.000000000000000000e+00j)  (2.487150766773993035e-02-4.327482608885724336e-02j)
 (2.240712679230138747e+04+0.000000000000000000e+00j)  (-4.659492235104288615e-02+1.801665039826339659e-02j)
 (2.257918100573099946e+04+0.000000000000000000e+00j)  (4.764960930249392129e-02+1.515270170798365713e-02j)
 (2.275123521916061145e+04+0.000000000000000000e+00j)  (-2.781945162052582368e-02-4.160046404117667684e-02j)
 (2.292927797586801898e+04+0.000000000000000000e+00j)  (2.720491990982291247e-04+5.009057325790469695e-02j)
 (2.311704369578475598e+04+0.000000000000000000e+00j)  (2.112653623913777340e-02-4.547210527506754391e-02j)
 (2.330480941570149298e+04+0.000000000000000000e+00j)  (-3.840015447535778670e-02+3.231713509755264335e-02j)
 (2.347050249989168879e+04+0.000000000000000000e+00j)  (5.016672073186171504e-02+2.575560588629240144e-03j)
 (2.363619558408188459e+04+0.000000000000000000e+00j)  (-3.506503638180257648e-02-3.603003522122066871e-02j)
 (2.380517848102023345e+04+0.000000000000000000e+00j)  (3.770847770272251712e-03+5.017973238699047211e-02j)
 (2.398738320476765148e+04+0.000000000000000000e+00j)  (2.084825436783793035e-02-4.585267308820373949e-02j)
 (2.416958792851506951e+04+0.000000000000000000e+00j)  (-4.025103587024028706e-02+3.036268004004405094e-02j)
 (2.434475873724775010e+04+0.000000000000000000e+00j)  (5.040224249331527046e-02-2.530345491361786145e-03j)
 (2.451992954598043070e+04+0.000000000000000000e+00j)  (-4.326657143236349590e-02-2.606845722763553169e-02j)
 (2.469510035471311130e+04+0.000000000000000000e+00j)  (2.152728621379245560e-02+4.574865314367040914e-02j)
 (2.487027116344579190e+04+0.000000000000000000e+00j)  (7.321246230560118744e-03-5.007595948110123152e-02j)
 (2.505628979474673906e+04+0.000000000000000000e+00j)  (-2.724059662363532280e-02+4.271213122560475056e-02j)
 (2.524230842604768623e+04+0.000000000000000000e+00j)  (4.228469769890032953e-02-2.799250763899548133e-02j)
 (2.540382183820744103e+04+0.000000000000000000e+00j)  (-4.985326624642964777e-02-9.526890144258174514e-03j)
 (2.556533525036719584e+04+0.000000000000000000e+00j)  (2.916932162306871967e-02+4.159107407759350672e-02j)
 (2.572684866252695065e+04+0.000000000000000000e+00j)  (7.873449256116290748e-03-5.023209255906133097e-02j)
 (2.592347861547069624e+04+0.000000000000000000e+00j)  (-1.991003160580183395e-02+4.684520123827688037e-02j)
 (2.612010856841444183e+04+0.000000000000000000e+00j)  (3.056992841086733984e-02-4.076796083386371311e-02j)
 (2.628767857815964089e+04+0.000000000000000000e+00j)  (-4.927460944414847888e-02+1.316850712334887742e-02j)
 (2.645524858790483995e+04+0.000000000000000000e+00j)  (4.699141059044893709e-02+1.995185246522126685e-02j)
 (2.662281859765003901e+04+0.000000000000000000e+00j)  (-2.495523470716469461e-02-4.459158091175934036e-02j)
 (2.679065959788884720e+04+0.000000000000000000e+00j)  (-7.198150333058934980e-03+5.063899425009885796e-02j)
 (2.696915991118465172e+04+0.000000000000000000e+00j)  (3.018272681029176771e-02-4.135725606600128973e-02j)
 (2.715194050144291396e+04+0.000000000000000000e+00j)  (-4.450351630376282730e-02+2.542264253148110789e-02j)
 (2.731168840076108609e+04+0.000000000000000000e+00j)  (4.981078081378030598e-02+1.226978367718151858e-02j)
 (2.747143630007925822e+04+0.000000000000000000e+00j)  (-2.779939565834303739e-02-4.317022145175121450e-02j)
 (2.763118419939743035e+04+0.000000000000000000e+00j)  (-9.285704600730162322e-03+5.054795445741579185e-02j)
 (2.781685867514439087e+04+0.000000000000000000e+00j)  (2.661245318084787259e-02-4.403149502810337068e-02j)
 (2.800253315089135140e+04+0.000000000000000000e+00j)  (-4.037626361141107012e-02+3.197601668517156825e-02j)
 (2.817122665641826825e+04+0.000000000000000000e+00j)  (5.145638964561552453e-02-3.188079647431047488e-03j)
 (2.833992016194518510e+04+0.000000000000000000e+00j)  (-4.420437908696531887e-02-2.662964274839587156e-02j)
 (2.850861366747210195e+04+0.000000000000000000e+00j)  (2.145930298325511229e-02+4.698870977864161302e-02j)
 (2.867730717299901880e+04+0.000000000000000000e+00j)  (8.640267267883387434e-03-5.098139251116559634e-02j)
 (2.886992264380785855e+04+0.000000000000000000e+00j)  (-2.008364402453877151e-02+4.771287922155140887e-02j)
 (2.906253811461669829e+04+0.000000000000000000e+00j)  (3.027269958960803961e-02-4.206645338191103423e-02j)
 (2.921959351634937411e+04+0.000000000000000000e+00j)  (-5.097016548387213464e-02+9.649108905268996908e-03j)
 (2.937664891808204993e+04+0.000000000000000000e+00j)  (4.373315390942841135e-02+2.799183865513329289e-02j)
 (2.953423076336266240e+04+0.000000000000000000e+00j)  (-1.318493337391813021e-02-5.027336039034697307e-02j)
 (2.971245130211263677e+04+0.000000000000000000e+00j)  (-8.818629221414494082e-03+5.127690769463130738e-02j)
 (2.989067184086261113e+04+0.000000000000000000e+00j)  (2.908969670486287115e-02-4.320594188661035923e-02j)
 (3.005465792682969186e+04+0.000000000000000000e+00j)  (-4.910428462742175842e-02+1.752612466630300639e-02j)
 (3.021864401279677259e+04+0.000000000000000000e+00j)  (5.003074799743865292e-02+1.485866775020012673e-02j)
 (3.038263009876385331e+04+0.000000000000000000e+00j)  (-3.180357138608563144e-02-4.144737914790494471e-02j)
 (3.055144443737422625e+04+0.000000000000000000e+00j)  (5.482415434257148501e-03+5.200959742905724575e-02j)
 (3.075131651348972082e+04+0.000000000000000000e+00j)  (-1.982720521437844174e-03-5.232521559291909707e-02j)
 (3.092856809109922324e+04+0.000000000000000000e+00j)  (-1.906671254303580337e-02+4.883022392546956802e-02j)
 (3.108254157087402928e+04+0.000000000000000000e+00j)  (4.761808708600120260e-02-2.203969693284946185e-02j)
 (3.123651505064883531e+04+0.000000000000000000e+00j)  (-4.972176861947109894e-02-1.692062317645275787e-02j)
 (3.139247527414932483e+04+0.000000000000000000e+00j)  (2.592390531897101683e-02+4.573785960230989517e-02j)
 (3.158932019836950349e+04+0.000000000000000000e+00j)  (-2.178724460185568410e-02-4.791907146160464398e-02j)
 (3.178616512258968214e+04+0.000000000000000000e+00j)  (1.776256500334953692e-02+4.962241382584128835e-02j)
 (3.194536147308817453e+04+0.000000000000000000e+00j)  (1.658979569342565463e-02-5.008333280321699416e-02j)
 (3.210455782358666693e+04+0.000000000000000000e+00j)  (-4.384851020090775597e-02+2.943757766564939621e-02j)
 (3.226375417408515932e+04+0.000000000000000000e+00j)  (5.275783718991696597e-02+3.408177712102899298e-03j)
 (3.243304884871377726e+04+0.000000000000000000e+00j)  (-4.489197479802657653e-02-2.803338480621912071e-02j)
 (3.261515401854853917e+04+0.000000000000000000e+00j)  (3.511102277118957615e-02+3.968684160415994477e-02j)
 (3.279846637854463188e+04+0.000000000000000000e+00j)  (-2.356447688473899474e-02-4.753208210246896714e-02j)
 (3.294968255605011655e+04+0.000000000000000000e+00j)  (-1.587578530504026031e-02+5.067687734552935030e-02j)
 (3.310089873355560121e+04+0.000000000000000000e+00j)  (4.647045087211432862e-02-2.581322844355497109e-02j)
 (3.325752738570082147e+04+0.000000000000000000e+00j)  (-5.249984948328858397e-02-8.687717283359666642e-03j)
 (3.345355018854564696e+04+0.000000000000000000e+00j)  (5.213485342859820043e-02+1.100423186280416986e-02j)
 (3.364957299139047245e+04+0.000000000000000000e+00j)  (-5.175079121556131617e-02-1.297963073060516906e-02j)
 (3.380049121432162065e+04+0.000000000000000000e+00j)  (2.915504333631083189e-02+4.474807688533470607e-02j)
 (3.395140943725276884e+04+0.000000000000000000e+00j)  (8.853407773291506119e-03-5.272429453187626319e-02j)
 (3.410232766018391703e+04+0.000000000000000000e+00j)  (-4.213317976314356894e-02+3.299846996145677780e-02j)
 (3.426892098076761613e+04+0.000000000000000000e+00j)  (5.272914135351160908e-02-9.501153025385587758e-03j)
 (3.444872135720919323e+04+0.000000000000000000e+00j)  (-5.341730757419568820e-02-4.932022522170496394e-03j)
 (3.460795328609749413e+04+0.000000000000000000e+00j)  (4.154559896256629359e-02+3.402970959581873289e-02j)
 (3.476718521498579503e+04+0.000000000000000000e+00j)  (-1.561327506775225978e-02-5.144555581883059753e-02j)
 (3.492641714387409593e+04+0.000000000000000000e+00j)  (-1.543388103474744102e-02+5.156183579495783598e-02j)
 (3.508564907276239683e+04+0.000000000000000000e+00j)  (4.125089219020421777e-02-3.466484771006152904e-02j)
 (3.526100745846328937e+04+0.000000000000000000e+00j)  (-5.005582819256901989e-02+2.012143522702091944e-02j)
 (3.543736807225398661e+04+0.000000000000000000e+00j)  (5.381081742663994943e-02-4.702536963779533827e-03j)
 (3.558524516882561875e+04+0.000000000000000000e+00j)  (-4.260494754533530187e-02-3.329653708944157325e-02j)
 (3.573312226539725089e+04+0.000000000000000000e+00j)  (8.665566713450496145e-03+5.343136517689071885e-02j)
 (3.588099936196888302e+04+0.000000000000000000e+00j)  (2.978382394919218412e-02-4.526736814216372751e-02j)
 (3.604556695332079107e+04+0.000000000000000000e+00j)  (-4.703914938418320146e-02+2.702763925979360937e-02j)
 (3.622651378326028498e+04+0.000000000000000000e+00j)  (5.146042700833369093e-02-1.739869893681433854e-02j)
 (3.638444922947401210e+04+0.000000000000000000e+00j)  (-5.283576937286742214e-02-1.288598577967304572e-02j)
 (3.654238467568773922e+04+0.000000000000000000e+00j)  (3.793839919004558109e-02+3.905335727537691953e-02j)
 (3.670032012190146634e+04+0.000000000000000000e+00j)  (-1.162299727987725108e-02-5.325659329057463170e-02j)
 (3.685825556811519346e+04+0.000000000000000000e+00j)  (-1.802001465933281144e-02+5.151278922264558580e-02j)
 (3.702897762925359712e+04+0.000000000000000000e+00j)  (3.405721317778827306e-02-4.273107722098752614e-02j)
 (3.719050007365586498e+04+0.000000000000000000e+00j)  (-5.005608137917181427e-02+2.207756750523917968e-02j)
 (3.735202251805813285e+04+0.000000000000000000e+00j)  (5.466901755924891138e-02+3.400849794038182487e-03j)
 (3.751354496246040071e+04+0.000000000000000000e+00j)  (-4.718800880295022371e-02-2.794369809454228665e-02j)
 (3.767506740686266858e+04+0.000000000000000000e+00j)  (2.956852318242715258e-02+4.626678121662568255e-02j)
 (3.785355193417333794e+04+0.000000000000000000e+00j)  (-2.079746332777463250e-02-5.089770343647993106e-02j)
 (3.803203646148400730e+04+0.000000000000000000e+00j)  (1.166052721599025732e-02+5.380896427113100039e-02j)
 (3.817680830121331383e+04+0.000000000000000000e+00j)  (2.723996759767355683e-02-4.791765183045306603e-02j)
 (3.832158014094262035e+04+0.000000000000000000e+00j)  (-5.224381885097807710e-02+1.776202857058209808e-02j)
 (3.846635198067192687e+04+0.000000000000000000e+00j)  (5.100484967677483550e-02+2.121916096605972954e-02j)
 (3.862376617276573961e+04+0.000000000000000000e+00j)  (-3.437636825304206389e-02-4.333028154814198840e-02j)
 (3.880543937869946240e+04+0.000000000000000000e+00j)  (3.022680269216347984e-02+4.641461553759887448e-02j)
 (3.895756729328597430e+04+0.000000000000000000e+00j)  (3.726328302813359996e-04-5.545446153891945423e-02j)
 (3.910969520787248621e+04+0.000000000000000000e+00j)  (-3.070209607941281824e-02+4.626149687574194341e-02j)
 (3.926182312245899811e+04+0.000000000000000000e+00j)  (5.097210677411295743e-02-2.218232162669018029e-02j)
 (3.941395103704551002e+04+0.000000000000000000e+00j)  (-5.495429965671665834e-02-8.818522230090383024e-03j)
 (3.960421580686347443e+04+0.000000000000000000e+00j)  (5.557723263077438830e-02+4.291391814033301139e-03j)
 (3.976294892957316915e+04+0.000000000000000000e+00j)  (-4.834281436978746932e-02-2.789638232391643269e-02j)
 (3.990344004577334272e+04+0.000000000000000000e+00j)  (1.629109134224288394e-02+5.345048995887310278e-02j)
 (4.004393116197351628e+04+0.000000000000000000e+00j)  (2.440809889647588618e-02-5.033654296351571661e-02j)
 (4.018921866527294333e+04+0.000000000000000000e+00j)  (-5.023168499982751806e-02+2.477445213165664281e-02j)
 (4.033942476313198131e+04+0.000000000000000000e+00j)  (5.571376045469591393e-02+6.384632422818344900e-03j)
 (4.051739421302043047e+04+0.000000000000000000e+00j)  (-5.498441554019548039e-02-1.143714675585615938e-02j)
 (4.066465335665339080e+04+0.000000000000000000e+00j)  (3.847730292438857058e-02+4.100425829650965193e-02j)
 (4.081191250028635113e+04+0.000000000000000000e+00j)  (-8.209895558176777408e-03-5.569794833585180877e-02j)
 (4.095917164391931146e+04+0.000000000000000000e+00j)  (-2.482603720000576414e-02+5.060836429751473103e-02j)
 (4.110643078755227179e+04+0.000000000000000000e+00j)  (4.905730065721346927e-02-2.790812197084970719e-02j)
 (4.128771294802086777e+04+0.000000000000000000e+00j)  (-4.921488694924951862e-02+2.780726997675039489e-02j)
 (4.144148760536991176e+04+0.000000000000000000e+00j)  (5.655436659499684521e-02-2.321747904624636791e-03j)
 (4.159526226271895575e+04+0.000000000000000000e+00j)  (-5.159351504993173881e-02-2.346049540214403123e-02j)
 (4.174903692006799974e+04+0.000000000000000000e+00j)  (3.576204712680465525e-02+4.406734383206233757e-02j)
 (4.190281157741704374e+04+0.000000000000000000e+00j)  (-1.267848432909327895e-02-5.539638153381559044e-02j)
 (4.206898288214640343e+04+0.000000000000000000e+00j)  (-5.126013374111165234e-04+5.690933907102145584e-02j)
 (4.223118562046770239e+04+0.000000000000000000e+00j)  (1.717374814113047099e-02-5.434411345447954372e-02j)
 (4.236804075909334642e+04+0.000000000000000000e+00j)  (-4.929035670157503463e-02+2.875015164255340441e-02j)
 (4.250489589771899045e+04+0.000000000000000000e+00j)  (5.594605916607950369e-02+1.157999405120549268e-02j)
 (4.264175103634463449e+04+0.000000000000000000e+00j)  (-3.412050941983983676e-02-4.591144592281064252e-02j)
 (4.278576468030199612e+04+0.000000000000000000e+00j)  (2.450323076228205950e-03+5.722386379299641834e-02j)
 (4.294965312099894072e+04+0.000000000000000000e+00j)  (1.117207428746454061e-02-5.626297954793466755e-02j)
 (4.309240767436025635e+04+0.000000000000000000e+00j)  (-4.134948496015506542e-02+3.986388181784676632e-02j)
 (4.323516222772157198e+04+0.000000000000000000e+00j)  (5.673427419204440242e-02-9.421488256011979409e-03j)
 (4.337791678108288761e+04+0.000000000000000000e+00j)  (-5.227648433010007034e-02-2.415399683664401498e-02j)
 (4.352067133444420324e+04+0.000000000000000000e+00j)  (2.993247291147514005e-02+4.928565578064050129e-02j)
 (4.366644956104649464e+04+0.000000000000000000e+00j)  (-7.516821009329525786e-04-5.773657898787842163e-02j)
 (4.384019587223989220e+04+0.000000000000000000e+00j)  (-6.960030493513742755e-04+5.783142552286494459e-02j)
 (4.397513216543466115e+04+0.000000000000000000e+00j)  (3.852233842035953509e-02-4.323778077329212821e-02j)
 (4.411006845862943010e+04+0.000000000000000000e+00j)  (-5.747845125959406137e-02+7.634537694477434161e-03j)
