-5.026558022452400110e+03 -1.925148350647024748e-02 8.702281570672319722e-02
-5.026458022450818135e+03 -1.952116095308780580e-02 8.696313493062132749e-02
-5.026358022449237069e+03 -1.979065338910433389e-02 8.690261844088040255e-02
-5.026258022447655094e+03 -2.005995822907329085e-02 8.684126681001527737e-02
-5.026158022446074028e+03 -2.032907288931351183e-02 8.677908061851220822e-02
-5.026058022444492053e+03 -2.059799478793361907e-02 8.671606045482345426e-02
-5.025958022442910078e+03 -2.086672134485650920e-02 8.665220691536176800e-02
-5.025858022441329013e+03 -2.113524998184367412e-02 8.658752060449494137e-02
-5.025758022439747037e+03 -2.140357812251972650e-02 8.652200213453990763e-02
-5.025658022438165972e+03 -2.167170319239672405e-02 8.645565212575732905e-02
-5.025558022436583997e+03 -2.193962261889844528e-02 8.638847120634564336e-02
-5.025458022435002022e+03 -2.220733383138491848e-02 8.632046001243522115e-02
-5.025358022433420956e+03 -2.247483426117661762e-02 8.625161918808248174e-02
-5.025258022431838981e+03 -2.274212134157880053e-02 8.618194938526378690e-02
-5.025158022430257915e+03 -2.300919250790586790e-02 8.611145126386950122e-02
-5.025058022428675940e+03 -2.327604519750554532e-02 8.604012549169769153e-02
-5.024958022427093965e+03 -2.354267684978319369e-02 8.596797274444803461e-02
-5.024858022425512900e+03 -2.380908490622599821e-02 8.589499370571536396e-02
-5.024758022423930925e+03 -2.407526681042731348e-02 8.582118906698339711e-02
-5.024658022422349859e+03 -2.434122000811070677e-02 8.574655952761831013e-02
-5.024558022420767884e+03 -2.460694194715420599e-02 8.567110579486206245e-02
-5.024458022419185909e+03 -2.487243007761446786e-02 8.559482858382592985e-02
-5.024358022417604843e+03 -2.513768185175093220e-02 8.551772861748380139e-02
-5.024258022416022868e+03 -2.540269472404991027e-02 8.543980662666549042e-02
-5.024158022414440893e+03 -2.566746615124864545e-02 8.536106335004967072e-02
-5.024058022412859827e+03 -2.593199359235947785e-02 8.528149953415736784e-02
-5.023958022411277852e+03 -2.619627450869386337e-02 8.520111593334464550e-02
-5.023858022409696787e+03 -2.646030636388640306e-02 8.511991330979577774e-02
-5.023758022408114812e+03 -2.672408662391883086e-02 8.503789243351599081e-02
-5.023658022406532837e+03 -2.698761275714409505e-02 8.495505408232442712e-02
-5.023558022404951771e+03 -2.725088223431021070e-02 8.487139904184681782e-02
-5.023458022403369796e+03 -2.751389252858429946e-02 8.478692810550803038e-02
-5.023358022401788730e+03 -2.777664111557650445e-02 8.470164207452489380e-02
-5.023258022400206755e+03 -2.803912547336386354e-02 8.461554175789852417e-02
-5.023158022398624780e+03 -2.830134308251417569e-02 8.452862797240695558e-02
-5.023058022397043715e+03 -2.856329142610994354e-02 8.444090154259720205e-02
-5.022958022395461740e+03 -2.882496798977210450e-02 8.435236330077805489e-02
-5.022858022393880674e+03 -2.908637026168392828e-02 8.426301408701176998e-02
-5.022758022392298699e+03 -2.934749573261475827e-02 8.417285474910664311e-02
-5.022658022390716724e+03 -2.960834189594378774e-02 8.408188614260886373e-02
-5.022558022389135658e+03 -2.986890624768381505e-02 8.399010913079463236e-02
-5.022458022387553683e+03 -3.012918628650490191e-02 8.389752458466205598e-02
-5.022358022385972617e+03 -3.038917951375818063e-02 8.380413338292301562e-02
-5.022258022384390642e+03 -3.064888343349939440e-02 8.370993641199506174e-02
-5.022158022382808667e+03 -3.090829555251260741e-02 8.361493456599296270e-02
-5.022058022381227602e+03 -3.116741338033384573e-02 8.351912874672043352e-02
-5.021958022379645627e+03 -3.142623442927461319e-02 8.342251986366187866e-02
-5.021858022378064561e+03 -3.168475621444554607e-02 8.332510883397362123e-02
-5.021758022376482586e+03 -3.194297625377985617e-02 8.322689658247550692e-02
-5.021658022374900611e+03 -3.220089206805694382e-02 8.312788404164223044e-02
-5.021558022373319545e+03 -3.245850118092579589e-02 8.302807215159466181e-02
-5.021458022371737570e+03 -3.271580111892852943e-02 8.292746186009104792e-02
-5.021358022370156505e+03 -3.297278941152375492e-02 8.282605412251810295e-02
-5.021258022368574530e+03 -3.322946359111005749e-02 8.272384990188216825e-02
-5.021158022366992554e+03 -3.348582119304935323e-02 8.262085016880023336e-02
-5.021058022365411489e+03 -3.374185975569015533e-02 8.251705590149077674e-02
-5.020958022363829514e+03 -3.399757682039102752e-02 8.241246808576467575e-02
-5.020858022362248448e+03 -3.425296993154387099e-02 8.230708771501606125e-02
-5.020758022360666473e+03 -3.450803663659709336e-02 8.220091579021295003e-02
-5.020658022359084498e+03 -3.476277448607892340e-02 8.209395331988801614e-02
-5.020558022357503432e+03 -3.501718103362063544e-02 8.198620132012893191e-02
-5.020458022355921457e+03 -3.527125383597973923e-02 8.187766081456919476e-02
-5.020358022354340392e+03 -3.552499045306306558e-02 8.176833283437832944e-02
-5.020258022352758417e+03 -3.577838844794997003e-02 8.165821841825236793e-02
-5.020158022351176442e+03 -3.603144538691541859e-02 8.154731861240410717e-02
-5.020058022349595376e+03 -3.628415883945304565e-02 8.143563447055339466e-02
-5.019958022348013401e+03 -3.653652637829814254e-02 8.132316705391715028e-02
-5.019858022346432335e+03 -3.678854557945077791e-02 8.120991743119962414e-02
-5.019758022344850360e+03 -3.704021402219870307e-02 8.109588667858234901e-02
-5.019658022343268385e+03 -3.729152928914033355e-02 8.098107587971398180e-02
-5.019558022341687320e+03 -3.754248896620761278e-02 8.086548612570035321e-02
-5.019458022340105344e+03 -3.779309064268893126e-02 8.074911851509419813e-02
-5.019358022338523369e+03 -3.804333191125208735e-02 8.063197415388483058e-02
-5.019258022336942304e+03 -3.829321036796688726e-02 8.051405415548794353e-02
-5.019158022335360329e+03 -3.854272361232816829e-02 8.039535964073507568e-02
-5.019058022333779263e+03 -3.879186924727848901e-02 8.027589173786325860e-02
-5.018958022332197288e+03 -3.904064487923072230e-02 8.015565158250438638e-02
-5.018858022330615313e+03 -3.928904811809098147e-02 8.003464031767472397e-02
-5.018758022329034247e+03 -3.953707657728113001e-02 7.991285909376392993e-02
-5.018658022327452272e+03 -3.978472787376144404e-02 7.979030906852482841e-02
-5.018558022325871207e+03 -4.003199962805333717e-02 7.966699140706204330e-02
-5.018458022324289232e+03 -4.027888946426173150e-02 7.954290728182143722e-02
-5.018358022322707257e+03 -4.052539501009767842e-02 7.941805787257913418e-02
-5.018258022321126191e+03 -4.077151389690096550e-02 7.929244436643038962e-02
-5.018158022319544216e+03 -4.101724375966251529e-02 7.916606795777852978e-02
-5.018058022317963150e+03 -4.126258223704665912e-02 7.903892984832382174e-02
-5.017958022316381175e+03 -4.150752697141386893e-02 7.891103124705226013e-02
-5.017858022314799200e+03 -4.175207560884281605e-02 7.878237337022425679e-02
-5.017758022313218135e+03 -4.199622579915281845e-02 7.865295744136321932e-02
-5.017658022311636159e+03 -4.223997519592630895e-02 7.852278469124418514e-02
-5.017558022310055094e+03 -4.248332145653079678e-02 7.839185635788230300e-02
-5.017458022308473119e+03 -4.272626224214133572e-02 7.826017368652118944e-02
-5.017358022306891144e+03 -4.296879521776262451e-02 7.812773792962146580e-02
-5.017258022305310078e+03 -4.321091805225109328e-02 7.799455034684889265e-02
-5.017158022303728103e+03 -4.345262841833723300e-02 7.786061220506260150e-02
-5.017058022302147037e+03 -4.369392399264755006e-02 7.772592477830339575e-02
-5.016958022300565062e+03 -4.393480245572650017e-02 7.759048934778176032e-02
-5.016858022298983087e+03 -4.417526149205878300e-02 7.745430720186576024e-02
-5.016758022297402022e+03 -4.441529879009115805e-02 7.731737963606920283e-02
-5.016658022295820047e+03 -4.465491204225432997e-02 7.717970795303946696e-02
-5.016558022294238981e+03 -4.489409894498499337e-02 7.704129346254527666e-02
-5.016458022292657006e+03 -4.513285719874770424e-02 7.690213748146444706e-02
-5.016358022291075031e+03 -4.537118450805654318e-02 7.676224133377167191e-02
-5.016258022289493965e+03 -4.560907858149711169e-02 7.662160635052606139e-02
-5.016158022287911990e+03 -4.584653713174814682e-02 7.648023386985874916e-02
-5.016058022286330925e+03 -4.608355787560329542e-02 7.633812523696038854e-02
-5.015958022284748949e+03 -4.632013853399290920e-02 7.619528180406845430e-02
-5.015858022283166974e+03 -4.655627683200540962e-02 7.605170493045483593e-02
-5.015758022281585909e+03 -4.679197049890924248e-02 7.590739598241284802e-02
-5.015658022280003934e+03 -4.702721726817417347e-02 7.576235633324472640e-02
-5.015558022278422868e+03 -4.726201487749290969e-02 7.561658736324863850e-02
-5.015458022276840893e+03 -4.749636106880258252e-02 7.547009045970579089e-02
-5.015358022275258918e+03 -4.773025358830636916e-02 7.532286701686743968e-02
-5.015258022273677852e+03 -4.796369018649452448e-02 7.517491843594197032e-02
-5.015158022272095877e+03 -4.819666861816614828e-02 7.502624612508167201e-02
-5.015058022270514812e+03 -4.842918664245026567e-02 7.487685149936959550e-02
-5.014958022268932837e+03 -4.866124202282719191e-02 7.472673598080642465e-02
-5.014858022267350862e+03 -4.889283252714986261e-02 7.457590099829698727e-02
-5.014758022265769796e+03 -4.912395592766495567e-02 7.442434798763708503e-02
-5.014658022264187821e+03 -4.935461000103404106e-02 7.427207839149999047e-02
-5.014558022262605846e+03 -4.958479252835484158e-02 7.411909365942288830e-02
-5.014458022261024780e+03 -4.981450129518219527e-02 7.396539524779346952e-02
-5.014358022259442805e+03 -5.004373409154910107e-02 7.381098461983613690e-02
-5.014258022257861739e+03 -5.027248871198786856e-02 7.365586324559857123e-02
-5.014158022256279764e+03 -5.050076295555099015e-02 7.350003260193761767e-02
-5.014058022254697789e+03 -5.072855462583197861e-02 7.334349417250581038e-02
-5.013958022253116724e+03 -5.095586153098644738e-02 7.318624944773735597e-02
-5.013858022251534749e+03 -5.118268148375276078e-02 7.302829992483421406e-02
-5.013758022249953683e+03 -5.140901230147301021e-02 7.286964710775202525e-02
-5.013658022248371708e+03 -5.163485180611358805e-02 7.271029250718616388e-02
-5.013558022246789733e+03 -5.186019782428603897e-02 7.255023764055754110e-02
-5.013458022245208667e+03 -5.208504818726774482e-02 7.238948403199840786e-02
-5.013358022243626692e+03 -5.230940073102232496e-02 7.222803321233813023e-02
-5.013258022242045627e+03 -5.253325329622057088e-02 7.206588671908883970e-02
-5.013158022240463652e+03 -5.275660372826070088e-02 7.190304609643102807e-02
-5.013058022238881676e+03 -5.297944987728896854e-02 7.173951289519923946e-02
-5.012958022237300611e+03 -5.320178959822024350e-02 7.157528867286733210e-02
-5.012858022235718636e+03 -5.342362075075811345e-02 7.141037499353414253e-02
-5.012758022234137570e+03 -5.364494119941546485e-02 7.124477342790870582e-02
-5.012658022232555595e+03 -5.386574881353485555e-02 7.107848555329557283e-02
-5.012558022230973620e+03 -5.408604146730871393e-02 7.091151295358014139e-02
-5.012458022229392554e+03 -5.430581703979939223e-02 7.074385721921373771e-02
-5.012358022227810579e+03 -5.452507341495969884e-02 7.057551994719876709e-02
-5.012258022226229514e+03 -5.474380848165277813e-02 7.040650274107389250e-02
-5.012158022224647539e+03 -5.496202013367227496e-02 7.023680721089878287e-02
-5.012058022223065564e+03 -5.517970626976255455e-02 7.006643497323924996e-02
-5.011958022221484498e+03 -5.539686479363840205e-02 6.989538765115206609e-02
-5.011858022219902523e+03 -5.561349361400520080e-02 6.972366687416974018e-02
-5.011758022218321457e+03 -5.582959064457879150e-02 6.955127427828533548e-02
-5.011658022216739482e+03 -5.604515380410534514e-02 6.937821150593710684e-02
-5.011558022215157507e+03 -5.626018101638112501e-02 6.920448020599317962e-02
-5.011458022213576442e+03 -5.647467021027238743e-02 6.903008203373599272e-02
-5.011358022211994466e+03 -5.668861931973499108e-02 6.885501865084703299e-02
-5.011258022210413401e+03 -5.690202628383414507e-02 6.867929172539105620e-02
-5.011158022208831426e+03 -5.711488904676397665e-02 6.850290293180059942e-02
-5.011058022207249451e+03 -5.732720555786725153e-02 6.832585395086035462e-02
-5.010958022205668385e+03 -5.753897377165474725e-02 6.814814646969120926e-02
-5.010858022204086410e+03 -5.775019164782481396e-02 6.796978218173478636e-02
-5.010758022202505344e+03 -5.796085715128293514e-02 6.779076278673729083e-02
-5.010658022200923369e+03 -5.817096825216087896e-02 6.761108999073384140e-02
-5.010558022199341394e+03 -5.838052292583627984e-02 6.743076550603227526e-02
-5.010458022197760329e+03 -5.858951915295182444e-02 6.724979105119732736e-02
-5.010358022196178354e+03 -5.879795491943447944e-02 6.706816835103433794e-02
-5.010258022194597288e+03 -5.900582821651480236e-02 6.688589913657336239e-02
-5.010158022193015313e+03 -5.921313704074591955e-02 6.670298514505274001e-02
-5.010058022191433338e+03 -5.941987939402287172e-02 6.651942811990284310e-02
-5.009958022189852272e+03 -5.962605328360143925e-02 6.633522981073000646e-02
-5.009858022188270297e+03 -5.983165672211723102e-02 6.615039197329976306e-02
-5.009758022186688322e+03 -6.003668772760474559e-02 6.596491636952075965e-02
-5.009658022185107257e+03 -6.024114432351609927e-02 6.577880476742804794e-02
-5.009558022183525281e+03 -6.044502453874001785e-02 6.559205894116652835e-02
-5.009458022181944216e+03 -6.064832640762053695e-02 6.540468067097454652e-02
-5.009358022180362241e+03 -6.085104796997582027e-02 6.521667174316690685e-02
-5.009258022178780266e+03 -6.105318727111694321e-02 6.502803395011846899e-02
-5.009158022177199200e+03 -6.125474236186630866e-02 6.483876909024713364e-02
-5.009058022175617225e+03 -6.145571129857657633e-02 6.464887896799700884e-02
-5.008958022174036159e+03 -6.165609214314887038e-02 6.445836539382177044e-02
-5.008858022172454184e+03 -6.185588296305154915e-02 6.426723018416734268e-02
-5.008758022170872209e+03 -6.205508183133854466e-02 6.407547516145511990e-02
-5.008658022169291144e+03 -6.225368682666770903e-02 6.388310215406489689e-02
-5.008558022167709169e+03 -6.245169603331931357e-02 6.369011299631760492e-02
-5.008458022166128103e+03 -6.264910754121420788e-02 6.349650952845826979e-02
-5.008358022164546128e+03 -6.284591944593211077e-02 6.330229359663865074e-02
-5.008258022162964153e+03 -6.304212984872975545e-02 6.310746705290017078e-02
-5.008158022161383087e+03 -6.323773685655914578e-02 6.291203175515622248e-02
-5.008058022159801112e+03 -6.343273858208554883e-02 6.271598956717508444e-02
-5.007958022158220047e+03 -6.362713314370545270e-02 6.251934235856233812e-02
-5.007858022156638071e+03 -6.382091866556474646e-02 6.232209200474331939e-02
-5.007758022155056096e+03 -6.401409327757655310e-02 6.212424038694552147e-02
-5.007658022153475031e+03 -6.420665511543895143e-02 6.192578939218115752e-02
-5.007558022151893056e+03 -6.439860232065300338e-02 6.172674091322930684e-02
-5.007458022150311990e+03 -6.458993304054051754e-02 6.152709684861815825e-02
-5.007358022148730015e+03 -6.478064542826159067e-02 6.132685910260739226e-02
-5.007258022147148040e+03 -6.497073764283242681e-02 6.112602958517023705e-02
-5.007158022145566974e+03 -6.516020784914280939e-02 6.092461021197554533e-02
-5.007058022143984999e+03 -6.534905421797383707e-02 6.072260290436985036e-02
-5.006958022142403934e+03 -6.553727492601528481e-02 6.052000958935942893e-02
-5.006858022140821959e+03 -6.572486815588293729e-02 6.031683219959225323e-02
-5.006758022139239984e+03 -6.591183209613625527e-02 6.011307267333971388e-02
-5.006658022137658918e+03 -6.609816494129547304e-02 5.990873295447868979e-02
-5.006558022136076943e+03 -6.628386489185902897e-02 5.970381499247314622e-02
-5.006458022134495877e+03 -6.646893015432069063e-02 5.949832074235593404e-02
-5.006358022132913902e+03 -6.665335894118668003e-02 5.929225216471051968e-02
-5.006258022131331927e+03 -6.683714947099297921e-02 5.908561122565253454e-02
-5.006158022129750861e+03 -6.702029996832215009e-02 5.887839989681133146e-02
-5.006058022128168886e+03 -6.720280866382052909e-02 5.867062015531157582e-02
-5.005958022126587821e+03 -6.738467379421499148e-02 5.846227398375466316e-02
-5.005858022125005846e+03 -6.756589360232999331e-02 5.825336337020017158e-02
-5.005758022123423871e+03 -6.774646633710434962e-02 5.804389030814721684e-02
-5.005658022121842805e+03 -6.792639025360792948e-02 5.783385679651572436e-02
-5.005558022120260830e+03 -6.810566361305853134e-02 5.762326483962770807e-02
-5.005458022118679764e+03 -6.828428468283835595e-02 5.741211644718859086e-02
-5.005358022117097789e+03 -6.846225173651078466e-02 5.720041363426812270e-02
-5.005258022115515814e+03 -6.863956305383682455e-02 5.698815842128171494e-02
-5.005158022113934749e+03 -6.881621692079159525e-02 5.677535283397142779e-02
-5.005058022112352774e+03 -6.899221162958085740e-02 5.656199890338690223e-02
-5.004958022110770798e+03 -6.916754547865722191e-02 5.634809866586641680e-02
-5.004858022109189733e+03 -6.934221677273666451e-02 5.613365416301770855e-02
-5.004758022107607758e+03 -6.951622382281455459e-02 5.591866744169893960e-02
-5.004658022106026692e+03 -6.968956494618207265e-02 5.570314055399943481e-02
-5.004558022104444717e+03 -6.986223846644229463e-02 5.548707555722033613e-02
-5.004458022102862742e+03 -7.003424271352612362e-02 5.527047451385555532e-02
-5.004358022101281676e+03 -7.020557602370855466e-02 5.505333949157217854e-02
-5.004258022099699701e+03 -7.037623673962448145e-02 5.483567256319119704e-02
-5.004158022098118636e+03 -7.054622321028464205e-02 5.461747580666808516e-02
