0.000000000000000000e+00 1.615124864487225764e+01 0.000000000000000000e+00 -8.277939605667106529e-04 4.438678001062844380e+00 4.137435943806467620e+00 1.547387946928319158e-02 1.547388642117014310e-02
6.728823677863752550e+01 1.610041864685979007e+01 1.043672544959018955e+00 -8.278415599622880768e-04 4.433142500621016779e+00 4.137350084308820897e+00 1.554713253999302248e-02 1.554713952675180338e-02
1.350506288053092021e+02 1.604908930559448876e+01 2.099699420076822420e+00 -8.336175715051398006e-04 4.427506750644861988e+00 4.137262254010718898e+00 1.562156179547594809e-02 1.562156891519482504e-02
2.028477722568068771e+02 1.599714780942193748e+01 3.161360225914205735e+00 -8.472052300637010177e-04 4.421805347962892263e+00 4.137172972269670623e+00 1.569750704378963801e-02 1.569751443452276768e-02
2.706449157083045520e+02 1.594420970353789535e+01 4.228243105496352072e+00 -8.655000055464102861e-04 4.416039165422798618e+00 4.137082231899562146e+00 1.577570745544689193e-02 1.577571520860616625e-02
3.384420591598022270e+02 1.589017123245827534e+01 5.300512801576538813e+00 -8.822936713196499661e-04 4.410205708259019808e+00 4.136989969285292723e+00 1.585639509633463701e-02 1.585640319594099415e-02
4.085119526448720535e+02 1.583345089133596950e+01 6.414554766851116696e+00 -8.927522319120543594e-04 4.404103422592739570e+00 4.136892947309022794e+00 1.594191616345438586e-02 1.594192450251143145e-02
4.700593649038233366e+02 1.578328414622852449e+01 7.398080115173530480e+00 -8.958435627223725051e-04 4.398680271021605748e+00 4.136806284147255042e+00 1.601812785807294956e-02 1.601813629653621104e-02
5.316067771627746197e+02 1.573304150892726838e+01 8.386314709704633330e+00 -8.968153970148289153e-04 4.393197118141028312e+00 4.136718242603741658e+00 1.609490735847806525e-02 1.609491585724124110e-02
5.945704914828028222e+02 1.568154171624000881e+01 9.402198205336254944e+00 -9.007711422492012138e-04 4.387524869361325131e+00 4.136626722610435181e+00 1.617408859261337123e-02 1.617409721022047830e-02
6.599665562818828448e+02 1.562763466968212889e+01 1.046264152997277641e+01 -9.118546571413287940e-04 4.381564921184543770e+00 4.136530076196538452e+00 1.625761084041011176e-02 1.625761971865318997e-02
7.253626210809628674e+02 1.557287531802356639e+01 1.152861295153070209e+01 -9.295488472751059624e-04 4.375533171457623993e+00 4.136431755507237185e+00 1.634328769982993507e-02 1.634329697635803630e-02
7.907586858800428899e+02 1.551699779651727518e+01 1.260027461526786929e+01 -9.490916935403981769e-04 4.369426990034646074e+00 4.136331690146408668e+00 1.643167891293947219e-02 1.643168863781160546e-02
8.569165540196238453e+02 1.545940494619750005e+01 1.369039237997151126e+01 -9.647620491198405498e-04 4.363170985175875316e+00 4.136228604702127498e+00 1.652377004268687846e-02 1.652378014967435110e-02
9.177019095140448144e+02 1.540585347671898120e+01 1.469741488162702758e+01 -9.728881655116717372e-04 4.357350945532082243e+00 4.136132183110625249e+00 1.661018063901322991e-02 1.661019097265290650e-02
